date;open;high;low;close;volume;;;
02/05/24;187,027;188,121;184,731;186,56;69668820;;;
02/06/24;185,745;188,18;185,655;188,17;43490759;;;
02/07/24;189,503;189,91;187,485;188,28;53438955;;;
02/08/24;188,255;188,404;186,232;187,196;40962046;;;
02/09/24;187,764;189,097;187,117;187,963;45155216;;;
02/12/24;187,53;187,783;185,912;186,271;41781934;;;
02/13/24;184,897;185,335;182,651;184,171;56529529;;;
02/14/24;184,449;184,658;181,583;183,285;54630517;;;
02/15/24;182,688;183,623;180,498;182,996;65434496;;;
02/16/24;182,558;183,981;180,811;181,453;49752465;;;
02/19/24;182,558;183,981;180,811;181,453;49752465;;;
02/20/24;180,936;181,573;179,154;180,707;53665553;;;
02/21/24;181,085;182,029;179,811;181,463;41529674;;;
02/22/24;182,618;184,086;181,603;183,504;52292208;;;
02/23/24;184,141;184,171;181,374;181,662;45119677;;;
02/26/24;181,384;181,901;179,801;180,309;40867421;;;
02/27/24;180,249;183,058;178,716;181,772;54318851;;;
02/28/24;181,652;182,26;179,284;180,568;48953939;;;
02/29/24;180,418;181,712;178,686;179,901;136682597;;;
03/01/24;178,706;179,682;176,547;178,816;73563082;;;
03/04/24;175,322;176,069;172,973;174,277;81510101;;;
03/05/24;169,958;171,232;168,823;169,321;95132355;;;
03/06/24;170,256;170,435;167,887;168,325;68587707;;;
03/07/24;168,355;169,928;167,698;168,206;71765061;;;
03/08/24;168,206;172,884;168,146;169,928;76267041;;;
03/11/24;172,127;173,561;171,242;171,938;60139473;;;
03/12/24;172,336;173,212;170,206;172,416;59825372;;;
03/13/24;171,958;172,371;169,958;170,326;52488692;;;
03/14/24;172,098;173,489;171,242;172,187;72913507;;;
03/15/24;170,366;171,809;169,485;171,809;121752699;;;
03/18/24;174,745;176,875;172,705;172,904;75604184;;;
03/19/24;173,521;175,775;172,217;175,253;55215244;;;
03/20/24;174,894;177,83;174,267;177,83;53423102;;;
03/21/24;176,218;176,656;170,037;170,565;106181270;;;
03/22/24;170,953;172,237;169,261;171,471;71160138;;;
03/25/24;169,764;171,132;168,654;170,047;54288328;;;
03/26/24;169,201;170,615;168,783;168,913;57388449;;;
03/27/24;169,609;172,784;169,311;172,496;60273265;;;
03/28/24;170,943;171,421;169,709;170,674;65672690;;;
03/29/24;170,943;171,421;169,709;170,674;65672690;;;
04/01/24;170,386;170,445;168,679;169,231;46240500;;;
04/02/24;168,286;168,544;167,44;168,047;49329481;;;
04/03/24;167,997;169,878;167,788;168,853;47691715;;;
04/04/24;169,49;171,112;168,027;168,027;53704386;;;
04/05/24;168,793;169,589;168,156;168,783;42104826;;;
04/08/24;168,236;168,405;167,449;167,659;37425513;;;
04/09/24;167,907;169,281;167,559;168,873;42451209;;;
04/10/24;168,007;168,295;166,325;166,992;49709336;;;
04/11/24;167,549;174,636;167,37;174,218;91070275;;;
04/12/24;173,441;177,522;173,391;175,72;101670886;;;
04/15/24;174,536;175,8;171,689;171,879;73531773;;;
04/16/24;170,943;172,944;167,479;168,584;73711235;;;
04/17/24;168,813;169,848;167,211;167,211;50901210;;;
04/18/24;167,24;167,848;165,767;166,255;43122903;;;
04/19/24;165,429;165,618;163,304;164,225;68149377;;;
04/22/24;164,737;166,474;163,996;165,061;48116443;;;
04/23/24;164,573;166,265;164,145;166,116;49537761;;;
04/24/24;165,757;168,505;165,429;168,226;48251835;;;
04/25/24;168,728;169,808;167,361;169,092;50558329;;;
04/26/24;169,082;170,535;168,385;168,505;44838354;;;
04/29/24;172,555;175,203;172,287;172,685;68169419;;;
04/30/24;172,516;174,168;169,201;169,53;65934776;;;
05/01/24;168,783;171,894;168,315;168,505;50383147;;;
05/02/24;171,699;172,6;170,087;172,217;94214915;;;
05/03/24;185,768;186,121;181,802;182,518;163224109;;;
05/06/24;181,497;183,334;179,572;180,856;78569667;;;
05/07/24;182,588;184,031;180,468;181,543;77305771;;;
05/08/24;181,991;182,21;180,597;181,881;45057087;;;
05/09/24;181,702;183,792;181,254;183,703;48982972;;;
05/10/24;184,281;184,47;181,52;182,437;50759496;;;
05/13/24;184,814;186,473;184,002;185,656;72044809;;;
05/14/24;186,882;187,669;185,666;186,802;52393619;;;
05/15/24;187,281;190,011;186,742;189,085;70399988;;;
05/16/24;189,832;190,455;189,025;189,204;52845230;;;
05/17/24;188,875;190,171;188,546;189,234;41282925;;;
05/20/24;188,691;191,277;188,377;190,4;44361275;;;
05/21/24;190,45;192,084;190,281;191,706;42309401;;;
05/22/24;191,621;192,177;189,633;190,261;34648547;;;
05/23/24;190,34;190,36;186;186,254;51005924;;;
05/24/24;188,188;189,942;187,411;189,344;36326975;;;
05/27/24;188,188;189,942;187,411;189,344;36326975;;;
05/28/24;190,869;192,354;188,467;189,354;52280051;;;
05/29/24;188,975;191,603;188,875;189,653;53068016;;;
05/30/24;190,121;191,536;189,992;190,649;49947941;;;
05/31/24;190,799;191,925;189,274;191,606;75158277;;;
06/03/24;192,254;194,337;191,875;193,38;50080539;;;
06/04/24;193,983;194,666;192,388;193,699;47471445;;;
06/05/24;194,746;196,241;194,217;195,214;54156785;;;
06/06/24;195,03;195,842;193,52;193,829;41181753;;;
06/07/24;193,998;196,28;193,49;196,231;53103912;;;
06/10/24;196,241;196,639;191,506;192,473;97262077;;;
06/11/24;193,001;206,466;192,981;206,456;172373296;;;
06/12/24;206,675;219,462;206,207;212,356;198134293;;;
06/13/24;214,021;216,024;210,891;213,522;97862729;;;
06/14/24;213,134;214,449;210,592;211,778;70122748;;;
06/17/24;212,655;218,217;212,008;215,944;93728300;;;
06/18/24;216,861;217,898;212,287;213,572;79943254;;;
06/19/24;216,861;217,898;212,287;213,572;79943254;;;
06/20/24;213,213;213,522;208,151;208,978;86172451;;;
06/21/24;209,685;211,18;206,416;206,795;246421353;;;
06/24/24;207,024;211,988;205,898;207,443;80727006;;;
06/25/24;208,45;210,672;207,911;208,37;56713868;;;
06/26/24;210,792;214,14;209,935;212,536;66213186;;;
06/27/24;213,971;215,017;211,639;213,383;49772707;;;
06/28/24;215,047;215,346;209,596;209,915;82542718;;;
07/01/24;211,38;216,782;211,21;216,024;60402929;;;
07/02/24;215,426;219,642;214,38;219,532;58046178;;;
07/03/24;219,263;220,808;218,296;220,808;37369801;;;
07/04/24;219,263;220,808;218,296;220,808;37369801;;;
07/05/24;220,908;225,692;220,908;225,582;60412408;;;
07/08/24;226,329;227,087;222,502;227,057;59085861;;;
07/09/24;227,167;228,632;225,614;227,914;48169822;;;
07/10/24;228,532;232,299;228,482;232,2;62627687;;;
07/11/24;230,615;231,612;225,014;226,808;64710617;;;
07/12/24;228,153;231,861;227,914;229,768;53046527;;;
07/15/24;235,688;236,435;232,309;233,615;62631252;;;
07/16/24;234,213;235,479;231,552;234,034;43234278;;;
07/17/24;228,682;230,685;225,881;228,113;57345884;;;
07/18/24;229,509;229,668;221,526;223,429;66034585;;;
07/19/24;224,067;226,04;222,527;223,559;49151453;;;
07/22/24;226,25;227,017;222,343;223,21;48201835;;;
07/23/24;223,614;226,18;221,934;224,256;39960260;;;
07/24/24;223,25;224,047;216,403;217,808;61777576;;;
07/25/24;218,197;220,11;213,901;216,762;51391199;;;
07/26/24;217,968;218,755;215,287;217,23;41601345;;;
07/29/24;216,233;218,566;215,027;217,509;36311778;;;
07/30/24;218,456;219,587;215,396;218,067;41643840;;;
07/31/24;220,698;223,07;219,891;221,336;50036262;;;
08/01/24;223,619;223,728;216,293;217,629;62500996;;;
08/02/24;218,416;224,844;216,981;219,124;105568560;;;
08/05/24;198,423;212,785;195,344;208,569;119548589;;;
08/06/24;204,612;209,287;200,397;206,536;69660488;;;
08/07/24;206,207;212,924;205,699;209,117;63516417;;;
08/08/24;212,396;213,483;208,131;212,596;47161149;;;
08/09/24;211,39;216,054;211,26;215,516;42201646;;;
08/12/24;215,596;219,028;215,127;217,052;38028092;;;
08/13/24;218,529;221,403;218,529;220,784;44155331;;;
08/14/24;220,086;222,54;219,218;221,233;41960574;;;
08/15/24;224,107;224,855;222,271;224,227;46414013;;;
08/16/24;223,428;226,329;223,159;225,554;44340240;;;
08/19/24;225,224;225,494;222,55;225,394;40687813;;;
08/20/24;225,274;226,671;224,955;226,013;30299033;;;
08/21/24;226,023;227,479;224,556;225,903;34765480;;;
08/22/24;227,29;227,839;223,408;224,037;43695321;;;
08/23/24;225,163;227,719;223,837;226,342;38677250;;;
08/26/24;226,262;226,781;223,399;226,681;30602208;;;
08/27/24;225,499;228,347;224,396;227,529;35934559;;;
08/28/24;227,42;229,355;225,184;225,993;38052167;;;
08/29/24;229,595;232,409;228,377;229,285;51906297;;;
08/30/24;229,685;229,894;226,981;228,497;52990770;;;
09/02/24;229,685;229,894;226,981;228,497;52990770;;;
09/03/24;228,048;228,497;220,684;222,281;50190574;;;
09/04/24;221,173;221,293;217,002;220,365;43840196;;;
09/05/24;221,138;224,985;221,034;221,892;36615398;;;
09/06/24;223,458;224,745;219,287;220,335;48423011;;;
09/09/24;220,335;220,784;216,234;220,425;67179965;;;
09/10/24;218,439;220,994;216,254;219,627;51591033;;;
09/11/24;220,969;222,6;217,412;222,171;44587072;;;
09/12/24;222,011;223,059;219,337;222,281;37498225;;;
09/13/24;223,089;223,548;221,423;222,011;36766619;;;
09/16/24;216,065;216,743;213,45;215,845;59357427;;;
09/17/24;215,276;216,424;214,029;216,314;45519339;;;
09/18/24;217,072;222,221;217,062;220,205;59894928;;;
09/19/24;224,496;229,315;224,137;228,367;66781315;;;
09/20/24;229,465;232,578;227,12;227,699;318679888;;;
09/23/24;226,841;228,946;225,314;225,973;54146023;;;
09/24/24;228,143;228,846;225,234;226,871;43556068;;;
09/25/24;224,436;226,791;223,528;225,873;42308715;;;
09/26/24;226,801;227,998;224,915;227,02;36636707;;;
09/27/24;227,958;229,016;226,801;227,29;34025967;;;
09/30/24;229,535;232,488;229,146;232,488;54793391;;;
10/01/24;229,016;229,146;223,249;225,713;63285048;;;
10/02/24;225,394;226,871;222,53;226,282;32880605;;;
10/03/24;224,646;226,307;222,83;225,174;34044158;;;
10/04/24;227,4;227,499;223,638;226,302;37345098;;;
10/07/24;224,007;225,194;220,844;221,203;39505354;;;
10/08/24;223,807;225,484;222,76;225,274;31855693;;;
10/09/24;224,735;229,246;224,336;229,036;33591091;;;
10/10/24;227,28;228,996;226,671;228,537;28183544;;;
10/11/24;228,797;228,906;226,841;227,05;31759188;;;
10/14/24;228,198;231,221;228,098;230,792;39882085;;;
10/15/24;233,097;236,969;231,86;233,337;64751367;;;
10/16/24;231,091;231,61;229,335;231,271;34082240;;;
10/17/24;232,917;233,337;230,014;231,64;32993810;;;
10/18/24;235,661;235,661;233,496;234,484;46431472;;;
10/21/24;233,935;236,33;233,935;235,961;36254470;;;
10/22/24;233,371;235,701;232,089;235,342;38846578;;;
10/23/24;233,566;234,628;227,26;230,253;52286979;;;
10/24/24;229,475;230,313;227,908;230,064;31109503;;;
10/25/24;229,236;232,708;229,066;230,902;38802304;;;
10/28/24;232,808;234,215;232,039;232,888;36087134;;;
10/29/24;232,588;233,81;231,81;233,157;35417247;;;
10/30/24;232,099;232,957;229,046;229,595;47070907;;;
10/31/24;228,836;229,325;224,875;225,414;64370086;;;
11/01/24;220,48;224,855;219,786;222,421;65276741;;;
11/04/24;220,505;222,301;219,228;221,523;44944468;;;
11/05/24;221,308;223,458;220,654;222,959;28111338;;;
11/06/24;222,121;225,569;220,704;222,231;54561121;;;
11/07/24;224,132;227,375;224,077;226,981;42137691;;;
11/08/24;226,921;228,409;226,156;226,711;38328824;;;
11/11/24;224,753;225,452;221,257;223,984;42005602;;;
11/12/24;224,303;225,342;223,11;223,984;40398299;;;
11/13/24;223,764;226,401;222,515;224,873;48566217;;;
11/14/24;224,773;228,619;224,753;227,969;44923941;;;
11/15/24;226,151;226,671;224,024;224,753;47923696;;;
11/18/24;225,003;229,488;224,923;227,77;44686020;;;
11/19/24;226,731;229,907;226,411;228,029;36211774;;;
11/20/24;227,81;229,678;225,642;228,749;35169566;;;
11/21/24;228,629;229,902;225,462;228,269;42108327;;;
11/22/24;227,81;230,467;227,81;229,618;38168252;;;
11/25/24;231,206;232,989;229,488;232,614;90152832;;;
11/26/24;233,074;235,311;233,074;234,802;45986189;;;
11/27/24;234,208;235,431;233,553;234,672;33498439;;;
11/28/24;234,208;235,431;233,553;234,672;33498439;;;
11/29/24;234,547;237,549;233,713;237,069;28481377;;;
12/02/24;237,009;240,526;236,9;239,327;48137103;;;
12/03/24;239,547;242,493;238,638;242,384;38861017;;;
12/04/24;242,603;243,842;240,985;242,743;44383935;;;
12/05/24;243,722;244,271;241,864;242,773;40033878;;;
12/06/24;242,638;244,361;241,814;242,573;36870619;;;
12/09/24;241,564;246,969;241,485;246,479;44649232;;;
12/10/24;246,619;247,937;245,071;247,498;36914806;;;
12/11/24;247,688;250,525;245,99;246,219;45205814;;;
12/12/24;246,619;248,467;245,41;247,688;32777532;;;
12/13/24;247,543;249,016;245,97;247,858;33155290;;;
12/16/24;247,718;251,104;247,378;250,764;51694753;;;
12/17/24;249,805;253,551;249,506;253,202;51356360;;;
12/18/24;251,883;254,001;247,468;247,778;56774101;;;
12/19/24;247,228;251,723;246,824;249,516;60882264;;;
12/20/24;247,768;254,72;245,42;254,211;147495267;;;
12/23/24;254,49;255,369;253,172;254,99;40858774;;;
12/24/24;255,209;257,926;255,01;257,916;23234705;;;
12/25/24;255,209;257,926;255,01;257,916;23234705;;;
12/26/24;257,907;259,814;257,347;258,736;27262983;;;
12/27/24;257,547;258,416;252,782;255,309;42355321;;;
12/30/24;251,953;253,222;250,475;251,923;35557542;;;
12/31/24;252,163;253,002;249,156;250,145;39480718;;;
01/01/25;252,163;253,002;249,156;250,145;39480718;;;
01/02/25;248,657;248,826;241,555;243,582;55740731;;;
01/03/25;243,093;243,912;241,624;243,093;40244114;;;
01/06/25;244,042;247,058;242,933;244,731;45045571;;;
01/07/25;242,713;245,28;241,085;241,944;40855960;;;
01/08/25;241,654;243,445;239,786;242,434;37628940;;;
01/09/25;241,654;243,445;239,786;242,434;37628940;;;
01/10/25;239,746;239,896;232,744;236,59;61710856;;;
01/13/25;233,274;234,412;229,468;234,143;49630725;;;
01/14/25;234,492;235,861;232,217;233,024;39435294;;;
01/15/25;234,377;238,698;234,173;237,609;39831969;;;
01/16/25;237,089;237,749;227,78;228,009;71759052;;;
01/17/25;231,86;232,035;228,229;229,727;68488301;;;
01/20/25;231,86;232,035;228,229;229,727;68488301;;;
01/21/25;223,754;224,174;219,139;222,396;98070429;;;
01/22/25;219,549;223,874;219,549;223,584;64126500;;;
01/23/25;224,493;226,781;222,056;223,414;60234760;;;
01/24/25;224,533;225,382;221,167;222,535;54697907;;;
01/27/25;223,774;231,895;223,734;229,608;94863418;;;
01/28/25;230,597;239,926;230,557;237,998;75707569;;;
01/29/25;233,863;239,592;233,753;239,097;45486100;;;
01/30/25;238,403;240,526;236,95;237,329;55658279;;;
01/31/25;246,919;246,919;233,184;235,741;101075128;;;
02/03/25;229,737;231,575;225,452;227,76;73063301;;;
02/04/25;227;232,874;226,401;232,544;45067301;;;
02/05/25;228,279;232,415;228,019;232,215;39664989;;;
02/06/25;231,031;233,543;230,172;232,964;29925349;;;
02/07/25;232,345;233,743;227,01;227,38;39707224;;;
02/10/25;229,57;230,585;227,2;227,65;33115645;;;
02/11/25;228,2;235,23;228,13;232,62;53718362;;;
02/12/25;231,2;236,96;230,68;236,87;45243292;;;
02/13/25;236,91;242,34;235,57;241,53;53614054;;;
02/14/25;241,25;245,55;240,99;244,6;40896227;;;
02/17/25;241,25;245,55;240,99;244,6;40896227;;;
02/18/25;244,15;245,18;241,84;244,47;48822491;;;
02/19/25;244,66;246,01;243,16;244,87;32204215;;;
02/20/25;244,66;246,01;243,16;244,87;270290;;;
